Airline Service Quality Performance System : Airport View : BTS TranStats : Causes Of NAS Delay (Minutes),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
From 01/2000 To 12/2018 : ASPM Flights,,,,,,,,,,,,,,,,
Facility,Date,Wx,Vol,Eqpt,Rwy,Oth,Total,,,,,,,,,
PIT,Sep-03,203,75,1,33,21,333,,,,,,,,,
PIT,Oct-03,147,105,2,29,46,329,,,,,,,,,
PIT,Nov-03,141,102,15,11,42,311,,,,,,,,,
PIT,Dec-03,270,164,0,11,73,518,,,,,,,,,
PIT,Jan-04,233,148,9,15,31,436,,,,,,,,,
PIT,Feb-04,133,97,1,3,7,241,,,,,,,,,
PIT,Mar-04,178,99,0,11,60,348,,,,,,,,,
PIT,Apr-04,151,108,15,11,69,354,,,,,,,,,
PIT,May-04,298,37,1,8,49,393,,,,,,,,,
PIT,Jun-04,301,73,1,12,17,404,,,,,,,,,
PIT,Jul-04,198,92,12,6,36,344,,,,,,,,,
PIT,Aug-04,269,74,1,4,33,381,,,,,,,,,
PIT,Sep-04,81,54,7,36,25,203,,,,,,,,,
PIT,Oct-04,136,110,0,26,50,322,,,,,,,,,
PIT,Nov-04,121,87,0,26,26,260,,,,,,,,,
PIT,Dec-04,152,126,0,17,11,306,,,,,,,,,
PIT,Jan-05,171,85,0,22,14,292,,,,,,,,,
PIT,Feb-05,122,93,15,27,8,265,,,,,,,,,
PIT,Mar-05,171,107,0,21,63,362,,,,,,,,,
PIT,Apr-05,126,47,0,36,13,222,,,,,,,,,
PIT,May-05,91,58,0,39,20,208,,,,,,,,,
PIT,Jun-05,302,29,5,22,16,374,,,,,,,,,
PIT,Jul-05,336,47,1,10,29,423,,,,,,,,,
PIT,Aug-05,158,42,4,36,3,243,,,,,,,,,
PIT,Sep-05,107,36,0,36,13,192,,,,,,,,,
PIT,Oct-05,111,47,2,44,14,218,,,,,,,,,
PIT,Nov-05,150,36,2,30,17,235,,,,,,,,,
PIT,Dec-05,168,88,4,38,51,349,,,,,,,,,
PIT,Jan-06,121,34,6,42,6,209,,,,,,,,,
PIT,Feb-06,73,74,6,51,10,214,,,,,,,,,
PIT,Mar-06,118,57,10,54,40,279,,,,,,,,,
PIT,Apr-06,157,83,0,73,10,323,,,,,,,,,
PIT,May-06,184,56,7,55,14,316,,,,,,,,,
PIT,Jun-06,260,66,0,37,8,371,,,,,,,,,
PIT,Jul-06,238,77,1,69,60,445,,,,,,,,,
PIT,Aug-06,200,68,2,74,11,355,,,,,,,,,
PIT,Sep-06,155,61,1,111,37,365,,,,,,,,,
PIT,Oct-06,171,66,0,131,15,383,,,,,,,,,
PIT,Nov-06,130,89,0,88,8,315,,,,,,,,,
PIT,Dec-06,143,74,2,65,4,288,,,,,,,,,
PIT,Jan-07,223,122,0,84,10,439,,,,,,,,,
PIT,Feb-07,204,141,17,61,17,440,,,,,,,,,
PIT,Mar-07,282,123,17,95,4,521,,,,,,,,,
PIT,Apr-07,188,77,2,57,15,339,,,,,,,,,
PIT,May-07,210,109,2,72,12,405,,,,,,,,,
PIT,Jun-07,316,70,3,33,33,455,,,,,,,,,
PIT,Jul-07,274,69,3,58,17,421,,,,,,,,,
PIT,Aug-07,212,61,1,57,28,359,,,,,,,,,
PIT,Sep-07,95,51,0,31,7,184,,,,,,,,,
PIT,Oct-07,117,51,0,62,3,233,,,,,,,,,
PIT,Nov-07,77,66,11,36,7,197,,,,,,,,,
PIT,Dec-07,201,60,0,30,8,299,,,,,,,,,
PIT,Jan-08,123,77,2,34,7,243,,,,,,,,,
PIT,Feb-08,284,28,5,14,5,336,,,,,,,,,
PIT,Mar-08,147,66,2,44,11,270,,,,,,,,,
PIT,Apr-08,84,53,1,29,14,181,,,,,,,,,
PIT,May-08,105,37,0,28,19,189,,,,,,,,,
PIT,Jun-08,224,54,3,12,4,297,,,,,,,,,
PIT,Jul-08,181,85,3,18,2,289,,,,,,,,,
PIT,Aug-08,126,83,1,33,11,254,,,,,,,,,
PIT,Sep-08,85,59,0,33,4,181,,,,,,,,,
PIT,Oct-08,42,95,0,25,3,165,,,,,,,,,
PIT,Nov-08,86,80,0,16,9,191,,,,,,,,,
PIT,Dec-08,138,74,2,11,11,236,,,,,,,,,
PIT,Jan-09,145,121,0,22,9,297,,,,,,,,,
PIT,Feb-09,79,61,2,22,18,182,,,,,,,,,
PIT,Mar-09,81,59,2,13,33,188,,,,,,,,,
PIT,Apr-09,61,75,0,36,8,180,,,,,,,,,
PIT,May-09,119,61,2,19,12,213,,,,,,,,,
PIT,Jun-09,121,47,0,4,21,193,,,,,,,,,
PIT,Jul-09,100,55,0,14,12,181,,,,,,,,,
PIT,Aug-09,88,59,0,25,22,194,,,,,,,,,
PIT,Sep-09,50,48,0,8,18,124,,,,,,,,,
PIT,Oct-09,45,24,0,13,24,106,,,,,,,,,
PIT,Nov-09,20,35,7,1,1,64,,,,,,,,,
PIT,Dec-09,108,40,0,2,7,157,,,,,,,,,
PIT,Jan-10,94,110,3,26,26,259,,,,,,,,,
PIT,Feb-10,115,76,6,18,35,250,,,,,,,,,
PIT,Mar-10,83,65,0,20,6,174,,,,,,,,,
PIT,Apr-10,37,25,0,7,2,71,,,,,,,,,
PIT,May-10,71,29,0,14,4,118,,,,,,,,,
PIT,Jun-10,74,43,3,10,45,175,,,,,,,,,
PIT,Jul-10,109,53,2,8,2,174,,,,,,,,,
PIT,Aug-10,76,81,0,5,3,165,,,,,,,,,
PIT,Sep-10,56,44,0,30,53,183,,,,,,,,,
PIT,Oct-10,69,46,0,22,11,148,,,,,,,,,
PIT,Nov-10,35,42,0,22,7,106,,,,,,,,,
PIT,Dec-10,120,130,0,14,17,281,,,,,,,,,
PIT,Jan-11,68,65,2,8,14,157,,,,,,,,,
PIT,Feb-11,73,35,0,0,15,123,,,,,,,,,
PIT,Mar-11,56,51,0,2,4,113,,,,,,,,,
PIT,Apr-11,48,69,0,5,16,138,,,,,,,,,
PIT,May-11,117,89,2,2,27,237,,,,,,,,,
PIT,Jun-11,93,78,0,4,46,221,,,,,,,,,
PIT,Jul-11,134,73,2,5,15,229,,,,,,,,,
PIT,Aug-11,159,39,0,6,19,223,,,,,,,,,
PIT,Sep-11,75,36,0,21,25,157,,,,,,,,,
PIT,Oct-11,53,54,4,31,8,150,,,,,,,,,
PIT,Nov-11,31,27,0,9,14,81,,,,,,,,,
PIT,Dec-11,48,19,2,0,5,74,,,,,,,,,
PIT,Jan-12,84,54,0,4,13,155,,,,,,,,,
PIT,Feb-12,31,16,2,2,2,53,,,,,,,,,
PIT,Mar-12,62,26,0,9,12,109,,,,,,,,,
PIT,Apr-12,25,32,0,6,16,79,,,,,,,,,
PIT,May-12,97,69,0,10,2,178,,,,,,,,,
PIT,Jun-12,75,38,0,15,28,156,,,,,,,,,
PIT,Jul-12,139,41,0,13,53,246,,,,,,,,,
PIT,Aug-12,81,55,3,14,25,178,,,,,,,,,
PIT,Sep-12,67,22,0,32,7,128,,,,,,,,,
PIT,Oct-12,46,29,6,12,10,103,,,,,,,,,
PIT,Nov-12,32,34,0,8,6,80,,,,,,,,,
PIT,Dec-12,43,43,0,7,9,102,,,,,,,,,
PIT,Jan-13,66,23,0,10,0,99,,,,,,,,,
PIT,Feb-13,66,31,4,8,2,111,,,,,,,,,
PIT,Mar-13,96,88,7,16,3,210,,,,,,,,,
PIT,Apr-13,73,20,0,4,20,117,,,,,,,,,
PIT,May-13,86,34,0,8,21,149,,,,,,,,,
PIT,Jun-13,134,49,0,7,20,210,,,,,,,,,
PIT,Jul-13,141,69,2,10,73,295,,,,,,,,,
PIT,Aug-13,81,56,0,5,5,147,,,,,,,,,
PIT,Sep-13,68,49,0,6,24,147,,,,,,,,,
PIT,Oct-13,39,60,0,5,0,104,,,,,,,,,
PIT,Nov-13,33,41,0,4,2,80,,,,,,,,,
PIT,Dec-13,68,62,0,4,2,136,,,,,,,,,
PIT,Jan-14,63,42,0,3,8,116,,,,,,,,,
PIT,Feb-14,68,50,0,4,0,122,,,,,,,,,
PIT,Mar-14,24,63,0,10,5,102,,,,,,,,,
PIT,Apr-14,31,54,0,4,0,89,,,,,,,,,
PIT,May-14,61,48,0,2,8,119,,,,,,,,,
PIT,Jun-14,67,28,0,3,7,105,,,,,,,,,
PIT,Jul-14,65,33,0,7,7,112,,,,,,,,,
PIT,Aug-14,59,38,2,4,9,112,,,,,,,,,
PIT,Sep-14,35,48,0,4,4,91,,,,,,,,,
PIT,Oct-14,18,43,16,6,1,84,,,,,,,,,
PIT,Nov-14,36,39,0,7,0,82,,,,,,,,,
PIT,Dec-14,31,76,3,0,0,110,,,,,,,,,
PIT,Jan-15,53,54,0,0,10,117,,,,,,,,,
PIT,Feb-15,73,52,0,0,8,133,,,,,,,,,
PIT,Mar-15,38,42,0,5,16,101,,,,,,,,,
PIT,Apr-15,27,40,0,6,3,76,,,,,,,,,
PIT,May-15,47,21,0,6,0,74,,,,,,,,,
PIT,Jun-15,75,32,0,7,3,117,,,,,,,,,
PIT,Jul-15,47,8,0,8,4,67,,,,,,,,,
PIT,Aug-15,33,21,0,7,4,65,,,,,,,,,
PIT,Sep-15,33,23,0,5,7,68,,,,,,,,,
PIT,Oct-15,25,19,0,9,4,57,,,,,,,,,
PIT,Nov-15,21,16,2,0,2,41,,,,,,,,,
PIT,Dec-15,44,25,0,6,3,78,,,,,,,,,
PIT,Jan-16,33,41,4,0,0,78,,,,,,,,,
PIT,Feb-16,24,12,0,5,2,43,,,,,,,,,
PIT,Mar-16,30,48,0,6,0,84,,,,,,,,,
PIT,Apr-16,27,48,0,4,0,79,,,,,,,,,
PIT,May-16,37,21,0,0,0,58,,,,,,,,,
PIT,Jun-16,62,39,0,2,0,103,,,,,,,,,
PIT,Jul-16,77,21,0,4,6,108,,,,,,,,,
PIT,Aug-16,58,22,0,0,2,82,,,,,,,,,
PIT,Sep-16,31,35,0,11,6,83,,,,,,,,,
PIT,Oct-16,13,28,0,19,2,62,,,,,,,,,
PIT,Nov-16,20,57,0,17,7,101,,,,,,,,,
PIT,Dec-16,39,17,0,0,0,56,,,,,,,,,
PIT,Jan-17,45,28,0,0,3,76,,,,,,,,,
PIT,Feb-17,27,24,2,0,0,53,,,,,,,,,
PIT,Mar-17,50,64,0,5,0,119,,,,,,,,,
PIT,Apr-17,44,50,0,10,3,107,,,,,,,,,
PIT,May-17,57,49,0,22,3,131,,,,,,,,,
PIT,Jun-17,74,50,0,7,5,136,,,,,,,,,
PIT,Jul-17,116,58,0,2,4,180,,,,,,,,,
PIT,Aug-17,80,27,0,6,4,117,,,,,,,,,
PIT,Sep-17,30,33,0,0,6,69,,,,,,,,,
PIT,Oct-17,22,19,0,5,2,48,,,,,,,,,
PIT,Nov-17,32,41,0,3,0,76,,,,,,,,,
PIT,Dec-17,24,36,2,2,6,70,,,,,,,,,
PIT,Jan-18,95,74,0,8,11,188,,,,,,,,,
PIT,Feb-18,50,44,6,3,3,106,,,,,,,,,
PIT,Mar-18,49,70,0,7,4,130,,,,,,,,,
PIT,Apr-18,66,82,0,11,5,164,,,,,,,,,
PIT,May-18,98,61,0,6,0,165,,,,,,,,,
PIT,Jun-18,143,92,0,2,10,247,,,,,,,,,
PIT,Jul-18,147,67,2,15,12,243,,,,,,,,,
PIT,Aug-18,187,64,0,7,2,260,,,,,,,,,
PIT,Sep-18,103,65,2,3,3,176,,,,,,,,,
PIT,Oct-18,77,76,0,4,6,163,,,,,,,,,
PIT,Nov-18,82,68,3,10,7,170,,,,,,,,,
PLN,Jan-07,19,0,0,0,0,19,,,,,,,,,
PLN,Feb-07,2,0,0,0,0,2,,,,,,,,,
PLN,May-07,1,0,0,0,0,1,,,,,,,,,
PLN,Jun-07,3,0,0,0,0,3,,,,,,,,,
PLN,Jul-07,5,0,0,0,0,5,,,,,,,,,
PLN,Aug-07,5,1,0,3,0,9,,,,,,,,,
PLN,Sep-07,1,0,0,0,0,1,,,,,,,,,
PLN,Oct-07,0,0,0,0,0,0,,,,,,,,,
PLN,Nov-07,0,0,0,0,0,0,,,,,,,,,
PLN,Jan-08,1,0,0,0,0,1,,,,,,,,,
PLN,Feb-08,1,0,0,0,0,1,,,,,,,,,
PLN,Jun-08,4,1,0,1,0,6,,,,,,,,,
PLN,Jul-08,19,0,0,0,0,19,,,,,,,,,
PLN,Aug-08,1,0,0,0,0,1,,,,,,,,,
PLN,Mar-09,0,0,0,0,0,0,,,,,,,,,
PLN,Apr-09,0,0,0,0,0,0,,,,,,,,,
PLN,May-09,17,0,0,0,0,17,,,,,,,,,
PLN,Jun-09,4,0,0,0,0,4,,,,,,,,,
PLN,Jul-09,2,2,0,0,0,4,,,,,,,,,
PLN,Aug-09,5,0,0,16,0,21,,,,,,,,,
PLN,Sep-09,0,0,0,0,0,0,,,,,,,,,
PLN,Jan-10,2,0,0,0,0,2,,,,,,,,,
PLN,Feb-10,21,0,0,0,0,21,,,,,,,,,
PLN,Mar-10,1,0,0,0,0,1,,,,,,,,,
PLN,Apr-10,0,4,0,0,0,4,,,,,,,,,
PLN,May-10,1,1,0,1,0,3,,,,,,,,,
PLN,Jun-10,1,0,0,2,0,3,,,,,,,,,
PLN,Jul-10,1,0,0,0,0,1,,,,,,,,,
PLN,Aug-10,1,2,1,0,0,4,,,,,,,,,
PLN,Sep-10,1,1,0,0,0,2,,,,,,,,,
PLN,Oct-10,0,1,0,0,0,1,,,,,,,,,
PLN,Nov-10,0,0,0,0,0,0,,,,,,,,,
PLN,Dec-10,0,2,0,0,0,2,,,,,,,,,
PLN,Dec-12,2,0,0,0,0,2,,,,,,,,,
PLN,Jan-13,0,2,0,0,0,2,,,,,,,,,
PLN,Feb-13,5,0,0,0,0,5,,,,,,,,,
PLN,Mar-13,0,3,0,0,0,3,,,,,,,,,
PLN,Apr-13,0,0,0,0,0,0,,,,,,,,,
PLN,May-13,2,1,0,2,0,5,,,,,,,,,
PLN,Jun-13,2,1,0,2,0,5,,,,,,,,,
PLN,Jul-13,5,1,0,0,0,6,,,,,,,,,
PLN,Aug-13,2,0,0,0,0,2,,,,,,,,,
PLN,Sep-13,1,0,0,0,0,1,,,,,,,,,
PLN,Oct-13,5,0,0,0,0,5,,,,,,,,,
PLN,Nov-13,0,3,0,0,0,3,,,,,,,,,
PLN,Dec-13,-3,10,0,0,0,7,,,,,,,,,
PLN,Jun-14,1,0,0,0,0,1,,,,,,,,,
PLN,Jul-14,1,0,0,0,0,1,,,,,,,,,
PLN,Aug-14,1,0,0,0,0,1,,,,,,,,,
PLN,Sep-14,0,0,0,0,0,0,,,,,,,,,
PLN,Oct-14,0,0,0,1,0,1,,,,,,,,,
PLN,Nov-14,1,0,0,0,0,1,,,,,,,,,
PLN,Dec-14,0,3,0,0,0,3,,,,,,,,,
PLN,Jan-15,0,6,0,0,0,6,,,,,,,,,
PLN,Feb-15,4,4,0,0,0,8,,,,,,,,,
PLN,Mar-15,0,1,0,0,0,1,,,,,,,,,
PLN,Apr-15,1,0,0,0,0,1,,,,,,,,,
PLN,May-15,0,0,0,0,0,0,,,,,,,,,
PLN,Jun-15,0,0,0,0,0,0,,,,,,,,,
PLN,Jul-15,0,1,0,0,0,1,,,,,,,,,
PLN,Aug-15,1,0,0,0,0,1,,,,,,,,,
PLN,Sep-15,0,0,0,0,0,0,,,,,,,,,
PLN,Oct-15,3,0,0,0,0,3,,,,,,,,,
PLN,Nov-15,2,0,0,0,0,2,,,,,,,,,
PLN,Dec-15,2,0,0,0,0,2,,,,,,,,,
PLN,Jan-16,4,3,0,0,0,7,,,,,,,,,
PLN,Feb-16,6,0,0,0,0,6,,,,,,,,,
PLN,Mar-16,3,0,0,0,0,3,,,,,,,,,
PLN,Apr-16,4,0,0,0,0,4,,,,,,,,,
PLN,May-16,1,0,0,0,0,1,,,,,,,,,
PLN,Jun-16,0,3,0,0,0,3,,,,,,,,,
PLN,Jul-16,3,0,0,0,1,4,,,,,,,,,
PLN,Aug-16,3,0,0,0,0,3,,,,,,,,,
PLN,Sep-16,0,0,0,0,0,0,,,,,,,,,
PLN,Oct-16,0,3,0,0,0,3,,,,,,,,,
PLN,Nov-16,4,0,0,0,0,4,,,,,,,,,
PLN,Dec-16,2,7,0,0,0,9,,,,,,,,,
PLN,Jan-17,0,5,0,0,0,5,,,,,,,,,
PLN,Feb-17,2,0,0,0,0,2,,,,,,,,,
PLN,Mar-17,3,0,0,0,0,3,,,,,,,,,
PLN,Apr-17,0,0,0,0,0,0,,,,,,,,,
PLN,May-17,1,0,0,0,0,1,,,,,,,,,
PLN,Jun-17,1,0,0,0,0,1,,,,,,,,,
PLN,Jul-17,3,0,0,0,0,3,,,,,,,,,
PLN,Aug-17,6,0,0,0,0,6,,,,,,,,,
PLN,Sep-17,2,0,0,0,0,2,,,,,,,,,
PLN,Oct-17,3,0,0,0,0,3,,,,,,,,,
PLN,Nov-17,4,0,0,0,0,4,,,,,,,,,
PLN,Dec-17,11,0,0,0,0,11,,,,,,,,,
PLN,Jan-18,3,0,0,0,0,3,,,,,,,,,
PLN,Feb-18,1,0,0,0,0,1,,,,,,,,,
PLN,Mar-18,3,0,0,0,0,3,,,,,,,,,
PLN,Apr-18,1,0,0,0,0,1,,,,,,,,,
PLN,May-18,0,0,0,0,0,0,,,,,,,,,
PLN,Jun-18,1,0,0,0,0,1,,,,,,,,,
PLN,Jul-18,2,0,0,0,0,2,,,,,,,,,
PLN,Aug-18,0,0,0,0,0,0,,,,,,,,,
PLN,Sep-18,0,0,0,0,1,1,,,,,,,,,
PLN,Oct-18,1,0,0,0,0,1,,,,,,,,,
PLN,Nov-18,0,0,0,0,0,0,,,,,,,,,
PMD,May-07,0,0,0,0,0,0,,,,,,,,,
PMD,Jun-07,0,0,0,0,0,0,,,,,,,,,
PMD,Jul-07,0,0,0,0,0,0,,,,,,,,,
PMD,Aug-07,0,0,0,0,0,0,,,,,,,,,
PMD,Sep-07,0,0,0,0,0,0,,,,,,,,,
PMD,Oct-07,0,0,0,0,0,0,,,,,,,,,
PMD,Nov-07,0,0,0,0,0,0,,,,,,,,,
PMD,Dec-07,0,0,0,0,0,0,,,,,,,,,
PMD,Jan-08,0,0,0,0,0,0,,,,,,,,,
PMD,Feb-08,0,0,0,0,0,0,,,,,,,,,
PMD,Mar-08,0,0,0,0,0,0,,,,,,,,,
PMD,Apr-08,0,0,0,0,0,0,,,,,,,,,
PMD,May-08,0,0,0,0,0,0,,,,,,,,,
PMD,Jun-08,0,0,0,0,0,0,,,,,,,,,
PMD,Jul-08,0,0,0,0,0,0,,,,,,,,,
PMD,Aug-08,0,0,0,1,0,1,,,,,,,,,
PMD,Sep-08,6,0,0,3,0,9,,,,,,,,,
PMD,Oct-08,6,0,0,0,0,6,,,,,,,,,
PMD,Nov-08,7,0,0,0,0,7,,,,,,,,,
PMD,Dec-08,2,0,0,0,0,2,,,,,,,,,
PNS,Jun-03,42,7,0,0,6,55,,,,,,,,,
PNS,Jul-03,64,7,0,1,1,73,,,,,,,,,
PNS,Aug-03,64,23,2,2,2,93,,,,,,,,,
PNS,Sep-03,22,8,0,1,0,31,,,,,,,,,
PNS,Oct-03,23,10,0,0,8,41,,,,,,,,,
PNS,Nov-03,35,12,0,0,3,50,,,,,,,,,
PNS,Dec-03,20,20,0,2,5,47,,,,,,,,,
PNS,Jan-04,34,18,0,0,5,57,,,,,,,,,
PNS,Feb-04,42,8,0,0,4,54,,,,,,,,,
PNS,Mar-04,8,13,0,1,5,27,,,,,,,,,
PNS,Apr-04,21,12,1,2,7,43,,,,,,,,,
PNS,May-04,31,2,0,2,10,45,,,,,,,,,
PNS,Jun-04,51,11,0,2,6,70,,,,,,,,,
PNS,Jul-04,29,2,1,0,4,36,,,,,,,,,
PNS,Aug-04,21,4,0,0,3,28,,,,,,,,,
PNS,Sep-04,6,2,0,2,2,12,,,,,,,,,
PNS,Oct-04,22,2,0,0,1,25,,,,,,,,,
PNS,Nov-04,27,2,0,1,2,32,,,,,,,,,
PNS,Dec-04,13,8,0,0,2,23,,,,,,,,,
PNS,Jan-05,19,10,0,2,7,38,,,,,,,,,
PNS,Feb-05,29,6,0,4,2,41,,,,,,,,,
PNS,Mar-05,34,14,0,12,5,65,,,,,,,,,
PNS,Apr-05,39,5,0,8,4,56,,,,,,,,,
PNS,May-05,30,14,0,14,4,62,,,,,,,,,
PNS,Jun-05,37,19,0,6,6,68,,,,,,,,,
PNS,Jul-05,62,8,0,3,3,76,,,,,,,,,
PNS,Aug-05,69,25,0,12,5,111,,,,,,,,,
PNS,Sep-05,35,15,0,13,26,89,,,,,,,,,
PNS,Oct-05,42,9,0,9,7,67,,,,,,,,,
PNS,Nov-05,26,8,0,7,13,54,,,,,,,,,
PNS,Dec-05,27,9,4,2,17,59,,,,,,,,,
PNS,Jan-06,31,12,0,10,0,53,,,,,,,,,
PNS,Feb-06,31,11,0,6,2,50,,,,,,,,,
PNS,Mar-06,35,18,0,2,0,55,,,,,,,,,
PNS,Apr-06,33,9,0,2,1,45,,,,,,,,,
PNS,May-06,38,15,2,2,2,59,,,,,,,,,
PNS,Jun-06,39,14,2,8,6,69,,,,,,,,,
PNS,Jul-06,39,28,0,5,4,76,,,,,,,,,
PNS,Aug-06,58,12,2,5,0,77,,,,,,,,,
PNS,Sep-06,32,6,0,32,0,70,,,,,,,,,
PNS,Oct-06,29,3,0,41,0,73,,,,,,,,,
PNS,Nov-06,45,19,2,20,2,88,,,,,,,,,
PNS,Dec-06,32,9,0,0,1,42,,,,,,,,,
PNS,Jan-07,61,14,0,0,0,75,,,,,,,,,
PNS,Feb-07,30,13,2,2,6,53,,,,,,,,,
PNS,Mar-07,35,23,0,0,2,60,,,,,,,,,
PNS,Apr-07,23,12,0,2,0,37,,,,,,,,,
PNS,May-07,66,15,0,0,2,83,,,,,,,,,
PNS,Jun-07,52,8,1,1,2,64,,,,,,,,,
PNS,Jul-07,69,24,1,7,0,101,,,,,,,,,
PNS,Aug-07,32,20,2,1,1,56,,,,,,,,,
PNS,Sep-07,20,13,4,4,8,49,,,,,,,,,
PNS,Oct-07,50,19,0,5,0,74,,,,,,,,,
PNS,Nov-07,20,4,6,2,0,32,,,,,,,,,
PNS,Dec-07,48,6,0,3,1,58,,,,,,,,,
PNS,Jan-08,33,11,0,5,2,51,,,,,,,,,
PNS,Feb-08,24,6,0,0,0,30,,,,,,,,,
PNS,Mar-08,34,10,3,1,6,54,,,,,,,,,
PNS,Apr-08,51,28,0,7,0,86,,,,,,,,,
PNS,May-08,17,8,0,2,0,27,,,,,,,,,
PNS,Jun-08,20,11,0,1,4,36,,,,,,,,,
PNS,Jul-08,38,6,0,0,0,44,,,,,,,,,
PNS,Aug-08,17,8,0,0,0,25,,,,,,,,,
PNS,Sep-08,15,19,0,0,1,35,,,,,,,,,
PNS,Oct-08,17,15,0,3,1,36,,,,,,,,,
PNS,Nov-08,16,22,0,0,3,41,,,,,,,,,
PNS,Dec-08,47,30,0,0,3,80,,,,,,,,,
PNS,Jan-09,34,12,0,2,2,50,,,,,,,,,
PNS,Feb-09,11,15,0,0,1,27,,,,,,,,,
PNS,Mar-09,37,10,0,0,1,48,,,,,,,,,
PNS,Apr-09,27,12,0,4,1,44,,,,,,,,,
PNS,May-09,32,17,0,0,1,50,,,,,,,,,
PNS,Jun-09,35,26,0,0,3,64,,,,,,,,,
PNS,Jul-09,44,11,0,0,1,56,,,,,,,,,
PNS,Aug-09,39,12,0,1,0,52,,,,,,,,,
PNS,Sep-09,38,32,0,0,0,70,,,,,,,,,
PNS,Oct-09,42,12,0,0,3,57,,,,,,,,,
PNS,Nov-09,19,7,1,0,1,28,,,,,,,,,
PNS,Dec-09,32,17,0,0,0,49,,,,,,,,,
PNS,Jan-10,26,17,0,2,0,45,,,,,,,,,
PNS,Feb-10,57,12,0,4,8,81,,,,,,,,,
PNS,Mar-10,35,11,0,0,0,46,,,,,,,,,
PNS,Apr-10,24,16,0,13,0,53,,,,,,,,,
PNS,May-10,36,43,0,7,2,88,,,,,,,,,
PNS,Jun-10,46,19,0,4,4,73,,,,,,,,,
PNS,Jul-10,65,17,0,0,3,85,,,,,,,,,
PNS,Aug-10,27,24,0,2,2,55,,,,,,,,,
PNS,Sep-10,17,16,0,3,0,36,,,,,,,,,
PNS,Oct-10,10,19,0,2,0,31,,,,,,,,,
PNS,Nov-10,25,7,2,17,2,53,,,,,,,,,
PNS,Dec-10,14,13,0,2,4,33,,,,,,,,,
PNS,Jan-11,23,27,3,3,0,56,,,,,,,,,
PNS,Feb-11,26,28,0,0,0,54,,,,,,,,,
PNS,Mar-11,24,12,0,0,5,41,,,,,,,,,
PNS,Apr-11,20,18,0,0,3,41,,,,,,,,,
PNS,May-11,19,13,0,6,2,40,,,,,,,,,
PNS,Jun-11,40,18,0,0,5,63,,,,,,,,,
PNS,Jul-11,50,29,4,0,8,91,,,,,,,,,
PNS,Aug-11,17,6,2,0,2,27,,,,,,,,,
PNS,Sep-11,32,15,0,7,4,58,,,,,,,,,
PNS,Oct-11,8,10,0,2,0,20,,,,,,,,,
PNS,Nov-11,8,9,0,5,0,22,,,,,,,,,
PNS,Dec-11,16,9,0,3,0,28,,,,,,,,,
PNS,Jan-12,30,17,0,0,0,47,,,,,,,,,
PNS,Feb-12,24,9,0,0,4,37,,,,,,,,,
PNS,Mar-12,13,14,0,9,2,38,,,,,,,,,
PNS,Apr-12,12,7,0,3,3,25,,,,,,,,,
PNS,May-12,31,13,0,0,0,44,,,,,,,,,
PNS,Jun-12,29,34,0,6,13,82,,,,,,,,,
PNS,Jul-12,67,11,0,6,4,88,,,,,,,,,
PNS,Aug-12,43,18,4,7,0,72,,,,,,,,,
PNS,Sep-12,22,6,0,0,3,31,,,,,,,,,
PNS,Oct-12,10,16,8,4,0,38,,,,,,,,,
PNS,Nov-12,5,11,0,0,0,16,,,,,,,,,
PNS,Dec-12,20,19,0,0,0,39,,,,,,,,,
PNS,Jan-13,29,16,0,0,3,48,,,,,,,,,
PNS,Feb-13,21,18,6,6,0,51,,,,,,,,,
PNS,Mar-13,30,21,0,0,4,55,,,,,,,,,
PNS,Apr-13,36,15,0,8,3,62,,,,,,,,,
PNS,May-13,27,13,0,0,0,40,,,,,,,,,
PNS,Jun-13,38,20,0,0,4,62,,,,,,,,,
PNS,Jul-13,49,19,0,2,2,72,,,,,,,,,
PNS,Aug-13,19,21,0,2,0,42,,,,,,,,,
PNS,Sep-13,36,3,0,3,0,42,,,,,,,,,
PNS,Oct-13,6,14,0,0,0,20,,,,,,,,,
PNS,Nov-13,9,20,0,0,0,29,,,,,,,,,
PNS,Dec-13,17,26,0,0,0,43,,,,,,,,,
PNS,Jan-14,20,26,0,0,0,46,,,,,,,,,
PNS,Feb-14,21,19,0,3,6,49,,,,,,,,,
PNS,Mar-14,24,26,0,3,0,53,,,,,,,,,
PNS,Apr-14,34,27,0,0,3,64,,,,,,,,,
PNS,May-14,27,6,0,0,4,37,,,,,,,,,
PNS,Jun-14,45,18,0,0,2,65,,,,,,,,,
PNS,Jul-14,48,12,0,8,4,72,,,,,,,,,
PNS,Aug-14,23,6,2,0,4,35,,,,,,,,,
PNS,Sep-14,31,4,0,11,2,48,,,,,,,,,
PNS,Oct-14,15,8,0,3,0,26,,,,,,,,,
PNS,Nov-14,15,6,0,0,3,24,,,,,,,,,
PNS,Dec-14,18,17,0,3,0,38,,,,,,,,,
PNS,Jan-15,22,6,0,0,6,34,,,,,,,,,
PNS,Feb-15,12,15,0,0,0,27,,,,,,,,,
PNS,Mar-15,13,10,0,2,8,33,,,,,,,,,
PNS,Apr-15,28,13,0,0,6,47,,,,,,,,,
PNS,May-15,35,7,0,0,0,42,,,,,,,,,
PNS,Jun-15,34,17,0,0,0,51,,,,,,,,,
